name,country,gross,runtime,rating,released,year,month,y2,T_year,adj_gross,school
Before Sunset,USA,5792822,80,R,7/30/2004,2004,7,2004,TRUE,7360073.212,Break
Secret Window,USA,48022900,96,PG-13,3/12/2004,2004,3,2004,TRUE,61015522.29,Session
Meet the Fockers,USA,279261160,115,PG-13,12/22/2004,2004,12,2004,TRUE,354815422.1,Break
The Manchurian Candidate,USA,65955630,129,R,7/30/2004,2004,7,2004,TRUE,83799962.36,Break
Shark Tale,USA,160861908,90,PG,10/1/2004,2004,10,2004,TRUE,204383186.6,Session
Taking Lives,USA,32682342,103,R,3/19/2004,2004,3,2004,TRUE,41524567.79,Session
Catwoman,USA,40202379,104,PG-13,7/23/2004,2004,7,2004,TRUE,51079154.98,Break
The Ladykillers,USA,39799191,104,R,3/26/2004,2004,3,2004,TRUE,50566884.25,Session
Walking Tall,USA,45860039,86,PG-13,4/2/2004,2004,4,2004,TRUE,58267498.04,Session
Scooby-Doo 2: Monsters Unleashed,USA,84216833,93,PG,3/26/2004,2004,3,2004,TRUE,107001744,Session
Spanglish,USA,42044321,131,PG-13,12/17/2004,2004,12,2004,TRUE,53419435.42,Break
Sky Captain and the World of Tomorrow,USA,37760080,106,PG,9/17/2004,2004,9,2004,TRUE,47976090.63,Session
Around the World in 80 Days,USA,24008137,120,PG,6/16/2004,2004,6,2004,TRUE,30503551.81,Break
The SpongeBob SquarePants Movie,USA,85417988,87,PG,11/19/2004,2004,11,2004,TRUE,108527872.1,Session
Ray,USA,75331600,152,PG-13,10/29/2004,2004,10,2004,TRUE,95712606.25,Session
Raise Your Voice,USA,10411980,100,PG,10/8/2004,2004,10,2004,TRUE,13228946.98,Session
Wicker Park,USA,12831121,114,PG-13,9/3/2004,2004,9,2004,TRUE,16302587.92,Session
Taxi,USA,36611066,97,PG-13,10/6/2004,2004,10,2004,TRUE,46516210.26,Session
The Prince and Me,USA,28165882,111,PG,4/2/2004,2004,4,2004,TRUE,35786177.03,Session
Starsky & Hutch,USA,88237754,101,PG-13,3/5/2004,2004,3,2004,TRUE,112110527.4,Session
Flight of the Phoenix,USA,21009180,113,PG-13,12/17/2004,2004,12,2004,TRUE,26693225.33,Break
Chasing Liberty,USA,12189514,101,PG-13,1/9/2004,2004,1,2004,TRUE,15487393.79,Session
Catch That Kid,USA,16702864,91,PG,2/6/2004,2004,2,2004,TRUE,21221833.14,Session
Cellular,USA,32003620,94,PG-13,9/10/2004,2004,9,2004,TRUE,40662217.18,Session
I Heart Huckabees,USA,12784713,107,R,10/22/2004,2004,10,2004,TRUE,16243624.21,Session
Garfield,USA,75369589,80,PG,6/11/2004,2004,6,2004,TRUE,95760873.2,Break
The Forgotten,USA,66641205,91,PG-13,9/24/2004,2004,9,2004,TRUE,84671020.06,Session
Without a Paddle,USA,58169327,95,PG-13,8/20/2004,2004,8,2004,TRUE,73907070.75,Break
Jersey Girl,USA,25266129,102,PG-13,3/26/2004,2004,3,2004,TRUE,32101894.25,Session
Vanity Fair,USA,16136476,141,PG-13,9/1/2004,2004,9,2004,TRUE,20502208.55,Session
Soul Plane,USA,13922211,86,R,5/28/2004,2004,5,2004,TRUE,17688872.92,Break
Exorcist: The Beginning,USA,41821986,114,R,8/20/2004,2004,8,2004,TRUE,53136947.56,Break
Club Dread,USA,4992159,104,R,2/27/2004,2004,2,2004,TRUE,6342790.392,Session
Win a Date with Tad Hamilton!,USA,17071962,100,PG-13,1/23/2004,2004,1,2004,TRUE,21690790.81,Session
The Perfect Score,USA,10387706,93,PG-13,1/30/2004,2004,1,2004,TRUE,13198105.63,Session
Saved!,USA,8940582,92,PG-13,6/11/2004,2004,6,2004,TRUE,11359461.43,Break
Hidalgo,USA,67286731,136,PG-13,3/5/2004,2004,3,2004,TRUE,85491193.47,Session
Mean Creek,USA,603951,90,R,9/29/2004,2004,9,2004,TRUE,767350.2788,Session
You Got Served,USA,40066497,95,PG-13,1/30/2004,2004,1,2004,TRUE,50906510.03,Session
Christmas with the Kranks,USA,73780539,99,PG,11/24/2004,2004,11,2004,TRUE,93741904.84,Session
After the Sunset,USA,28328132,97,PG-13,11/12/2004,2004,11,2004,TRUE,35992323.86,Session
Torque,USA,21215059,84,PG-13,1/16/2004,2004,1,2004,TRUE,26954805,Session
New York Minute,USA,14018364,100,PG,5/7/2004,2004,5,2004,TRUE,17811040.17,Break
First Daughter,USA,9055010,100,PG,9/24/2004,2004,9,2004,TRUE,11504847.99,Session
The Big Bounce,USA,6471394,88,PG-13,1/30/2004,2004,1,2004,TRUE,8222233.244,Session
Agent Cody Banks 2: Destination London,USA,23222861,100,PG,3/12/2004,2004,3,2004,TRUE,29505818.95,Session
The Final Cut,USA,548039,95,PG-13,10/15/2004,2004,10,2004,TRUE,696311.2561,Session
Shall We Dance,USA,57890460,106,PG-13,10/15/2004,2004,10,2004,TRUE,73552756.13,Session
The Alamo,USA,22414961,137,PG-13,4/9/2004,2004,4,2004,TRUE,28479341.16,Session
Ladder 49,USA,74541707,115,PG-13,10/1/2004,2004,10,2004,TRUE,94709007.26,Session
Anacondas: The Hunt for the Blood Orchid,USA,32238923,97,PG-13,8/27/2004,2004,8,2004,TRUE,40961181.54,Break
Raising Helen,USA,37486138,119,PG-13,5/28/2004,2004,5,2004,TRUE,47628033.47,Break
Envy,USA,12181484,99,PG-13,4/30/2004,2004,4,2004,TRUE,15477191.27,Session
The Whole Ten Yards,USA,16323969,98,PG-13,4/9/2004,2004,4,2004,TRUE,20740427.89,Session
Home on the Range,USA,50030461,76,PG,4/2/2004,2004,4,2004,TRUE,63566230.03,Session
Fat Albert,USA,48116322,93,PG,12/25/2004,2004,12,2004,TRUE,61134219.66,Break
Johnson Family Vacation,USA,31179516,97,PG-13,4/7/2004,2004,4,2004,TRUE,39615151.38,Session
The Door in the Floor,USA,3835551,111,R,8/6/2004,2004,8,2004,TRUE,4873261.455,Break
Bobby Jones: Stroke of Genius,USA,2694071,129,PG,4/30/2004,2004,4,2004,TRUE,3422953.407,Session
She Hate Me,USA,365134,138,R,7/30/2004,2004,7,2004,TRUE,463921.2067,Break
Little Black Book,USA,20422207,111,PG-13,8/6/2004,2004,8,2004,TRUE,25947446.46,Break
Undertow,USA,24947,108,R,12/17/2004,2004,12,2004,TRUE,31696.42472,Break
Eulogy,USA,70527,91,R,9/26/2004,2004,9,2004,TRUE,89608.11905,Session
Welcome to Mooseport,USA,14469428,110,PG-13,2/20/2004,2004,2,2004,TRUE,18384139.79,Session
Highwaymen,USA,367027,80,R,2/19/2004,2004,2,2004,TRUE,466326.3589,Session
Barbershop 2: Back in Business,USA,65111277,106,PG-13,2/6/2004,2004,2,2004,TRUE,82727169.18,Session
We Don't Live Here Anymore,USA,2037545,101,R,9/3/2004,2004,9,2004,TRUE,2588803.932,Session
Eros,USA,188248,104,R,12/3/2004,2004,12,2004,TRUE,239178.601,Break
Mr 3000,USA,21800302,104,PG-13,9/17/2004,2004,9,2004,TRUE,27698385.82,Session
Surviving Christmas,USA,11663156,91,PG-13,10/22/2004,2004,10,2004,TRUE,14818629.34,Session
Connie and Carla,USA,8054280,108,PG-13,4/16/2004,2004,4,2004,TRUE,10233369.93,Session
A Home at the End of the World,USA,1029872,97,R,10/14/2004,2004,10,2004,TRUE,1308504.442,Session
Rent,USA,29077547,135,PG-13,11/23/2005,2005,11,2005,TRUE,35733818.86,Session
Charlie and the Chocolate Factory,USA,206459076,115,PG,7/15/2005,2005,7,2005,TRUE,253720550.2,Break
Batman Begins,USA,206852432,152,PG-13,6/15/2005,2005,6,2005,TRUE,254203951.1,Break
Serenity,USA,25514517,119,PG-13,9/30/2005,2005,9,2005,TRUE,31355159.66,Session
Sin City,USA,74103820,124,R,4/1/2005,2005,4,2005,TRUE,91067258.2,Session
Wedding Crashers,USA,209218368,119,R,7/15/2005,2005,7,2005,TRUE,257111484.1,Break
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",USA,291709845,143,PG,12/9/2005,2005,12,2005,TRUE,358486455.6,Break
The Longest Yard,USA,158119460,113,PG-13,5/27/2005,2005,5,2005,TRUE,194315295.6,Break
Kingdom of Heaven,USA,47398413,144,R,5/6/2005,2005,5,2005,TRUE,58248596.56,Break
Star Wars: Episode III - Revenge of the Sith,USA,380262555,140,PG-13,5/19/2005,2005,5,2005,TRUE,467310164,Break
War of the Worlds,USA,234280354,116,PG-13,6/29/2005,2005,6,2005,TRUE,287910521.9,Break
Constantine,USA,75976178,121,R,2/18/2005,2005,2,2005,TRUE,93368226.08,Session
Walk the Line,USA,119519402,136,PG-13,11/18/2005,2005,11,2005,TRUE,146879125,Session
The Amityville Horror,USA,65233369,90,R,4/15/2005,2005,4,2005,TRUE,80166232.43,Session
Hitch,USA,179495555,118,PG-13,2/11/2005,2005,2,2005,TRUE,220584688.5,Session
The 40-Year-Old Virgin,USA,109449237,116,R,8/19/2005,2005,8,2005,TRUE,134503753.3,Break
Mr. & Mrs. Smith,USA,186336279,120,PG-13,6/10/2005,2005,6,2005,TRUE,228991353.4,Break
Saw II,USA,87039965,93,R,10/28/2005,2005,10,2005,TRUE,106964674.2,Session
The Squid and the Whale,USA,7362100,81,R,12/16/2005,2005,12,2005,TRUE,9047391.371,Break
The Devil's Rejects,USA,17044981,107,R,7/22/2005,2005,7,2005,TRUE,20946824.14,Break
Corpse Bride,USA,53359111,77,PG,9/23/2005,2005,9,2005,TRUE,65573784.71,Session
Sky High,USA,63946815,100,PG,7/29/2005,2005,7,2005,TRUE,78585167.58,Break
The Island,USA,35818913,136,PG-13,7/22/2005,2005,7,2005,TRUE,44018381.22,Break
The Wedding Date,USA,31726995,90,PG-13,2/4/2005,2005,2,2005,TRUE,38989763.9,Session
Green Street Hooligans,USA,344095,109,R,11/25/2005,2005,11,2005,TRUE,422863.3316,Session
Cinderella Man,USA,61649911,144,PG-13,6/3/2005,2005,6,2005,TRUE,75762468.97,Break
Jarhead,USA,62658220,125,R,11/4/2005,2005,11,2005,TRUE,77001594.51,Session
Be Cool,USA,56046979,118,PG-13,3/4/2005,2005,3,2005,TRUE,68876944.64,Session
Hostage,USA,34639939,113,R,3/11/2005,2005,3,2005,TRUE,42569522.99,Session
A History of Violence,USA,31493782,96,R,9/30/2005,2005,9,2005,TRUE,38703165.06,Session
Fantastic Four,USA,154696080,106,PG-13,7/8/2005,2005,7,2005,TRUE,190108254.3,Break
Zathura: A Space Adventure,USA,29258869,101,PG,11/11/2005,2005,11,2005,TRUE,35956648.09,Session
Madagascar,USA,193595521,86,PG,5/27/2005,2005,5,2005,TRUE,237912341.1,Break
The Dukes of Hazzard,USA,80270227,104,PG-13,8/5/2005,2005,8,2005,TRUE,98645245.12,Break
Lord of War,USA,24149632,122,R,9/16/2005,2005,9,2005,TRUE,29677832.71,Session
Flightplan,USA,89707299,98,PG-13,9/23/2005,2005,9,2005,TRUE,110242599.6,Session
Memoirs of a Geisha,USA,57490508,145,PG-13,12/23/2005,2005,12,2005,TRUE,70650918.35,Break
The Exorcism of Emily Rose,USA,75072454,119,PG-13,9/9/2005,2005,9,2005,TRUE,92257626.56,Session
Cheaper by the Dozen 2,USA,82571173,94,PG,12/21/2005,2005,12,2005,TRUE,101472911,Break
Four Brothers,USA,74494381,109,R,8/12/2005,2005,8,2005,TRUE,91547224.27,Break
The Adventures of Sharkboy and Lavagirl 3-D,USA,39177684,93,PG,6/10/2005,2005,6,2005,TRUE,48146023.57,Break
Kiss Kiss Bang Bang,USA,4243756,103,R,11/18/2005,2005,11,2005,TRUE,5215213.243,Session
Waiting...,USA,16124543,94,R,10/7/2005,2005,10,2005,TRUE,19815684.55,Session
The Brothers Grimm,USA,37916267,118,PG-13,8/26/2005,2005,8,2005,TRUE,46595849.94,Break
Æon Flux,USA,25857987,93,PG-13,12/2/2005,2005,12,2005,TRUE,31777254.92,Break
The Sisterhood of the Traveling Pants,USA,39008741,119,PG,6/1/2005,2005,6,2005,TRUE,47938407.07,Break
xXx: State of the Union,USA,26873932,101,PG-13,4/29/2005,2005,4,2005,TRUE,33025764.45,Session
Red Eye,USA,57891803,85,PG-13,8/19/2005,2005,8,2005,TRUE,71144075.59,Break
Robots,USA,128200012,91,PG,3/11/2005,2005,3,2005,TRUE,157546852.4,Session
Just Like Heaven,USA,48318130,95,PG-13,9/16/2005,2005,9,2005,TRUE,59378850.11,Session
The Legend of Zorro,USA,46464023,129,PG,10/28/2005,2005,10,2005,TRUE,57100311.15,Session
Coach Carter,USA,67264877,136,PG-13,1/14/2005,2005,1,2005,TRUE,82662782.05,Session
Herbie Fully Loaded,USA,66023816,101,G,6/22/2005,2005,6,2005,TRUE,81137624.2,Break
Rumor Has It...,USA,43000262,97,PG-13,12/25/2005,2005,12,2005,TRUE,52843645.07,Break
Hide and Seek,USA,51100486,101,R,1/28/2005,2005,1,2005,TRUE,62798127.72,Session
Chicken Little,USA,135386665,81,G,11/4/2005,2005,11,2005,TRUE,166378634.4,Session
Lords of Dogtown,USA,11008432,107,PG-13,6/3/2005,2005,6,2005,TRUE,13528421.6,Break
Derailed,USA,36024076,108,R,11/11/2005,2005,11,2005,TRUE,44270509,Session
The Skeleton Key,USA,47806295,104,PG-13,8/12/2005,2005,8,2005,TRUE,58749848.66,Break
Into the Blue,USA,18472363,110,PG-13,9/30/2005,2005,9,2005,TRUE,22700954.56,Session
The Producers,USA,19377727,134,PG-13,12/25/2005,2005,12,2005,TRUE,23813569.5,Break
Broken Flowers,USA,13744960,106,R,8/26/2005,2005,8,2005,TRUE,16891380.52,Break
Syriana,USA,50824620,128,R,12/9/2005,2005,12,2005,TRUE,62459111.99,Break
Stay,USA,3626883,99,R,10/21/2005,2005,10,2005,TRUE,4457129.074,Session
The Family Stone,USA,60062868,103,PG-13,12/16/2005,2005,12,2005,TRUE,73812128.83,Break
"Yours, Mine & Ours",USA,53412862,88,PG,11/23/2005,2005,11,2005,TRUE,65639840.09,Session
Ice Princess,USA,24381334,98,G,3/18/2005,2005,3,2005,TRUE,29962574.65,Session
Diary of a Mad Black Woman,USA,50633099,100,PG-13,2/25/2005,2005,2,2005,TRUE,62223749.06,Session
Proof,USA,7524766,100,PG-13,10/7/2005,2005,10,2005,TRUE,9247293.975,Session
The Ring Two,USA,76231249,110,PG-13,3/18/2005,2005,3,2005,TRUE,93681686.53,Session
Son of the Mask,USA,17018422,94,PG,2/18/2005,2005,2,2005,TRUE,20914185.4,Session
A Lot Like Love,USA,21835784,107,PG-13,4/22/2005,2005,4,2005,TRUE,26834311.37,Session
Dark Water,USA,25473352,105,PG-13,7/8/2005,2005,7,2005,TRUE,31304571.4,Break
Get Rich or Die Tryin',USA,30981850,117,R,11/9/2005,2005,11,2005,TRUE,38074044.41,Session
The Cave,USA,15007991,97,PG-13,8/26/2005,2005,8,2005,TRUE,18443537.61,Break
The Ringer,USA,35424335,94,PG-13,12/23/2005,2005,12,2005,TRUE,43533478.6,Break
The Fog,USA,29511112,100,PG-13,10/14/2005,2005,10,2005,TRUE,36266633.17,Session
North Country,USA,18324242,126,R,10/21/2005,2005,10,2005,TRUE,22518926.52,Session
Fun with Dick and Jane,USA,110332737,90,PG-13,12/21/2005,2005,12,2005,TRUE,135589499.3,Break
Elizabethtown,USA,26838389,123,PG-13,10/14/2005,2005,10,2005,TRUE,32982085.14,Session
"Good Night, and Good Luck.",USA,31501218,93,PG,11/4/2005,2005,11,2005,TRUE,38712303.27,Session
Hustle & Flow,USA,22201636,116,R,7/22/2005,2005,7,2005,TRUE,27283912.19,Break
Deuce Bigalow: European Gigolo,USA,22264487,83,R,8/12/2005,2005,8,2005,TRUE,27361150.7,Break
Bewitched,USA,62252415,102,PG-13,6/24/2005,2005,6,2005,TRUE,76502894.86,Break
In Her Shoes,USA,32880591,130,PG-13,10/7/2005,2005,10,2005,TRUE,40407434.74,Session
Prime,USA,22827153,105,PG-13,10/28/2005,2005,10,2005,TRUE,28052619.1,Session
An Unfinished Life,USA,8586392,108,PG-13,9/16/2005,2005,9,2005,TRUE,10551941.55,Session
Miss Congeniality 2: Armed and Fabulous,USA,48478006,115,PG-13,3/24/2005,2005,3,2005,TRUE,59575324.05,Session
Are We There Yet?,USA,82674398,95,PG,1/21/2005,2005,1,2005,TRUE,101599765.7,Session
Fever Pitch,USA,42071069,104,PG-13,4/8/2005,2005,4,2005,TRUE,51701746.33,Session
Stealth,USA,32116746,121,PG-13,7/29/2005,2005,7,2005,TRUE,39468734.55,Break
The Greatest Game Ever Played,USA,15331289,120,PG,9/30/2005,2005,9,2005,TRUE,18840843.21,Session
Kicking & Screaming,USA,52580895,95,PG,5/13/2005,2005,5,2005,TRUE,64617423.79,Break
The Ballad of Jack and Rose,USA,712294,100,R,4/8/2005,2005,4,2005,TRUE,875348.4181,Session
Guess Who,USA,68915888,105,PG-13,3/25/2005,2005,3,2005,TRUE,84691733.39,Session
Boogeyman,USA,46752382,89,PG-13,2/4/2005,2005,2,2005,TRUE,57454679.71,Session
Because of Winn-Dixie,USA,32645546,106,PG,2/18/2005,2005,2,2005,TRUE,40118584.53,Session
The Great Raid,USA,10166502,132,R,8/12/2005,2005,8,2005,TRUE,12493761.63,Break
Must Love Dogs,USA,43894863,98,PG-13,7/29/2005,2005,7,2005,TRUE,53943033.2,Break
Cry_Wolf,USA,10047674,90,PG-13,9/16/2005,2005,9,2005,TRUE,12347732.17,Session
Bad News Bears,USA,32868349,113,PG-13,7/22/2005,2005,7,2005,TRUE,40392390.37,Break
Beauty Shop,USA,36351350,105,PG-13,3/30/2005,2005,3,2005,TRUE,44672700.77,Session
Rebound,USA,16808336,86,PG,7/1/2005,2005,7,2005,TRUE,20656007.67,Break
Man of the House,USA,19699706,100,PG-13,2/25/2005,2005,2,2005,TRUE,24209254.16,Session
Two for the Money,USA,22862049,122,R,10/7/2005,2005,10,2005,TRUE,28095503.3,Session
Supercross,USA,3101301,80,PG-13,8/17/2005,2005,8,2005,TRUE,3811233.738,Break
The Perfect Man,USA,16247775,100,PG,6/17/2005,2005,6,2005,TRUE,19967126.14,Break
Everything Is Illuminated,USA,1705595,106,PG-13,10/14/2005,2005,10,2005,TRUE,2096030.41,Session
Racing Stripes,USA,49772522,102,PG,1/14/2005,2005,1,2005,TRUE,61166173.52,Session
Venom,USA,881745,87,R,9/16/2005,2005,9,2005,TRUE,1083589.207,Session
Junebug,USA,2678691,106,R,9/16/2005,2005,9,2005,TRUE,3291882.186,Session
The Weather Man,USA,12482775,102,R,10/28/2005,2005,10,2005,TRUE,15340263.08,Session
Thumbsucker,USA,1325073,96,R,10/7/2005,2005,10,2005,TRUE,1628401.411,Session
Happy Endings,USA,1311633,128,R,7/29/2005,2005,7,2005,TRUE,1611884.8,Break
Dominion: Prequel to the Exorcist,USA,251495,117,R,5/20/2005,2005,5,2005,TRUE,309065.8498,Break
Shopgirl,USA,10281585,106,R,11/4/2005,2005,11,2005,TRUE,12635188.79,Session
The Upside of Anger,USA,18761993,100,R,4/1/2005,2005,4,2005,TRUE,23056885.07,Session
Me and You and Everyone We Know,USA,3885134,91,R,8/5/2005,2005,8,2005,TRUE,4774497.47,Break
Dreamer: Inspired by a True Story,USA,32701088,106,PG,10/21/2005,2005,10,2005,TRUE,40186840.9,Session
Last Days,USA,454711,97,R,5/13/2005,2005,5,2005,TRUE,558800.9369,Break
Roll Bounce,USA,17378977,112,PG-13,9/23/2005,2005,9,2005,TRUE,21357276.67,Session
Man-Thing,USA,143615,105,R,4/21/2005,2005,4,2005,TRUE,176490.5546,Session
The Prestige,USA,53089891,130,PG-13,10/20/2006,2006,10,2006,TRUE,63204094.59,Session
The Departed,USA,132384315,151,R,10/6/2006,2006,10,2006,TRUE,157604971.7,Session
Pirates of the Caribbean: Dead Man's Chest,USA,423315812,151,PG-13,7/7/2006,2006,7,2006,TRUE,503962093.7,Break
The Fountain,USA,10144010,96,PG-13,11/22/2006,2006,11,2006,TRUE,12076554.6,Session
Apocalypto,USA,50866635,139,R,12/8/2006,2006,12,2006,TRUE,60557284.06,Break
The Devil Wears Prada,USA,124740460,109,PG-13,6/30/2006,2006,6,2006,TRUE,148504878.9,Break
Cars,USA,244082982,117,G,6/9/2006,2006,6,2006,TRUE,290583453.7,Break
The Pursuit of Happyness,USA,163566459,117,PG-13,12/15/2006,2006,12,2006,TRUE,194727654.4,Break
Little Miss Sunshine,USA,59891098,101,R,8/18/2006,2006,8,2006,TRUE,71301005.74,Break
Half Nelson,USA,2694973,106,R,9/22/2006,2006,9,2006,TRUE,3208394.766,Session
The Hills Have Eyes,USA,41778863,107,R,3/10/2006,2006,3,2006,TRUE,49738192.32,Session
The Holiday,USA,63224849,138,PG-13,12/8/2006,2006,12,2006,TRUE,75269872.69,Break
She's the Man,USA,2339735,105,PG-13,3/17/2006,2006,3,2006,TRUE,2785480.05,Session
The Fast and the Furious: Tokyo Drift,USA,62514415,104,PG-13,6/16/2006,2006,6,2006,TRUE,74424093.26,Break
The Da Vinci Code,USA,217536138,149,PG-13,5/19/2006,2006,5,2006,TRUE,258979146.2,Break
Marie Antoinette,USA,15962471,123,PG-13,10/20/2006,2006,10,2006,TRUE,19003495.92,Session
A Good Year,USA,7458269,117,PG-13,11/10/2006,2006,11,2006,TRUE,8879150.634,Session
Inside Man,USA,88513495,129,R,3/24/2006,2006,3,2006,TRUE,105376281.7,Session
Saw III,USA,80238724,108,R,10/27/2006,2006,10,2006,TRUE,95525076.54,Session
The Texas Chainsaw Massacre: The Beginning,USA,39517763,91,R,10/6/2006,2006,10,2006,TRUE,47046328.1,Session
The Illusionist,USA,39868642,110,PG-13,9/1/2006,2006,9,2006,TRUE,47464053.38,Session
Rocky Balboa,USA,70270943,102,PG,12/20/2006,2006,12,2006,TRUE,83658324.49,Break
Click,USA,137355633,107,PG-13,6/23/2006,2006,6,2006,TRUE,163523380,Break
The Break-Up,USA,118703275,106,PG-13,6/2/2006,2006,6,2006,TRUE,141317544.3,Break
Deja Vu,USA,64038616,126,PG-13,11/22/2006,2006,11,2006,TRUE,76238671.18,Session
Grandma's Boy,USA,6088249,94,R,1/6/2006,2006,1,2006,TRUE,7248126.874,Session
Step Up,USA,65328121,104,PG-13,8/11/2006,2006,8,2006,TRUE,77773840.96,Break
Miami Vice,USA,63450470,134,R,7/28/2006,2006,7,2006,TRUE,75538476.95,Break
Superman Returns,USA,200081192,154,PG-13,6/28/2006,2006,6,2006,TRUE,238198842.5,Break
John Tucker Must Die,USA,41011711,89,PG-13,7/28/2006,2006,7,2006,TRUE,48824889.49,Break
Talladega Nights: The Ballad of Ricky Bobby,USA,148213377,108,PG-13,8/4/2006,2006,8,2006,TRUE,176449642.7,Break
Mission: Impossible III,USA,134029801,126,PG-13,5/5/2006,2006,5,2006,TRUE,159563940.7,Break
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,USA,128505958,84,R,11/3/2006,2006,11,2006,TRUE,152987745.3,Session
Night at the Museum,USA,250863268,108,PG,12/22/2006,2006,12,2006,TRUE,298655458.1,Break
Monster House,USA,73661010,91,PG,7/21/2006,2006,7,2006,TRUE,87694236.25,Break
The Covenant,USA,23292105,97,PG-13,9/8/2006,2006,9,2006,TRUE,27729505.18,Session
Poseidon,USA,60674817,98,PG-13,5/12/2006,2006,5,2006,TRUE,72234031.76,Break
Dreamgirls,USA,103365956,130,PG-13,12/25/2006,2006,12,2006,TRUE,123058298.6,Break
Accepted,USA,36323505,93,PG-13,8/18/2006,2006,8,2006,TRUE,43243529.09,Break
The Good Shepherd,USA,59952835,167,R,12/22/2006,2006,12,2006,TRUE,71374504.31,Break
We Are Marshall,USA,43545364,131,PG,12/22/2006,2006,12,2006,TRUE,51841231.04,Break
Eragon,USA,75030163,104,PG,12/15/2006,2006,12,2006,TRUE,89324227.83,Break
A Scanner Darkly,USA,5501616,100,R,7/28/2006,2006,7,2006,TRUE,6549733.885,Break
Lady in the Water,USA,42285169,110,PG-13,7/21/2006,2006,7,2006,TRUE,50340955.14,Break
Tenacious D in The Pick of Destiny,USA,8319186,93,R,11/22/2006,2006,11,2006,TRUE,9904081.718,Session
Crank,USA,27829874,88,R,9/1/2006,2006,9,2006,TRUE,33131768.7,Session
Stranger Than Fiction,USA,40137776,113,PG-13,11/10/2006,2006,11,2006,TRUE,47784460.34,Session
World Trade Center,USA,70278893,129,PG-13,8/9/2006,2006,8,2006,TRUE,83667789.05,Break
Happy Feet,USA,198000317,108,PG,11/17/2006,2006,11,2006,TRUE,235721538.1,Session
Eight Below,USA,81612565,120,PG,2/17/2006,2006,2,2006,TRUE,97160649.25,Session
The Lake House,USA,52330111,99,PG,6/16/2006,2006,6,2006,TRUE,62299568.21,Break
Flags of our Fathers,USA,33602376,135,R,10/20/2006,2006,10,2006,TRUE,40003995.32,Session
Over the Hedge,USA,155019340,83,PG,5/19/2006,2006,5,2006,TRUE,184552215.9,Break
Underworld: Evolution,USA,62318875,106,R,1/20/2006,2006,1,2006,TRUE,74191300.75,Session
United 93,USA,31567134,111,R,4/28/2006,2006,4,2006,TRUE,37581017.51,Session
Ultraviolet,USA,18500966,88,PG-13,3/3/2006,2006,3,2006,TRUE,22025601.92,Session
Invincible,USA,57789574,105,PG,8/25/2006,2006,8,2006,TRUE,68799118.49,Break
Aquamarine,USA,18595716,100,PG,3/3/2006,2006,3,2006,TRUE,22138402.83,Session
The Wicker Man,USA,23643531,102,PG-13,9/1/2006,2006,9,2006,TRUE,28147881.67,Session
The Marine,USA,18843314,92,PG-13,10/13/2006,2006,10,2006,TRUE,22433170.95,Session
Beerfest,USA,19185184,110,R,8/25/2006,2006,8,2006,TRUE,22840170.91,Break
The Omen,USA,54607383,110,R,6/6/2006,2006,6,2006,TRUE,65010685.38,Break
Just My Luck,USA,17324744,100,PG-13,5/12/2006,2006,5,2006,TRUE,20625296.79,Break
The Benchwarmers,USA,57651794,80,PG-13,4/7/2006,2006,4,2006,TRUE,68635089.89,Session
Scary Movie 4,USA,90710620,83,PG-13,4/14/2006,2006,4,2006,TRUE,107991983,Session
Failure to Launch,USA,88715192,97,PG-13,3/10/2006,2006,3,2006,TRUE,105616404.2,Session
Turistas,USA,7025803,93,R,12/1/2006,2006,12,2006,TRUE,8364295.142,Break
The Guardian,USA,55011732,139,PG-13,9/29/2006,2006,9,2006,TRUE,65492067.27,Session
When a Stranger Calls,USA,47860214,87,PG-13,2/3/2006,2006,2,2006,TRUE,56978107.05,Session
The Pink Panther,USA,82226474,93,PG,2/10/2006,2006,2,2006,TRUE,97891514.61,Session
Peaceful Warrior,USA,3960414,100,PG-13,6/23/2006,2006,6,2006,TRUE,4714916.086,Break
Zoom,USA,11631245,100,PG,8/11/2006,2006,8,2006,TRUE,13847124.1,Break
Charlotte's Web,USA,82985708,97,G,12/15/2006,2006,12,2006,TRUE,98795390.97,Break
Tristan + Isolde,USA,14732623,100,PG-13,1/13/2006,2006,1,2006,TRUE,17539348.45,Session
Date Movie,USA,48548426,83,PG-13,2/17/2006,2006,2,2006,TRUE,57797430.95,Session
Ice Age: The Meltdown,USA,195330621,91,PG,3/31/2006,2006,3,2006,TRUE,232543235.9,Session
ATL,USA,21160089,105,PG-13,3/31/2006,2006,3,2006,TRUE,25191316.87,Session
Clerks II,USA,24138847,97,R,7/21/2006,2006,7,2006,TRUE,28737560.77,Break
Littleman,USA,58645052,100,PG-13,7/14/2006,2006,7,2006,TRUE,69817574.38,Break
Pulse,USA,20259297,90,PG-13,8/11/2006,2006,8,2006,TRUE,24118914.16,Break
My Super Ex-Girlfriend,USA,22530295,96,PG-13,7/21/2006,2006,7,2006,TRUE,26822562.06,Break
Hollywoodland,USA,14415222,126,R,9/8/2006,2006,9,2006,TRUE,17161479.1,Session
Gridiron Gang,USA,38432823,125,PG-13,9/15/2006,2006,9,2006,TRUE,45754695.19,Session
